Ac_gi	Ac_ref_Tx	UniProt_db	Entry	Entry_name	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
871269197	XM_005110515.2	sp	O15523	DDX3Y_HUMAN	75.98	458	99	3	773	2140	127	575	0.0	709
524911428	XM_005110521.1	sp	Q6DWJ6	GP139_HUMAN	22.61	199	122	7	232	825	126	293	4e-06	48.9
871269193	XM_005110522.2	sp	Q9Y2F5	ICE1_HUMAN	26.47	170	106	5	7785	8276	1992	2148	4e-06	53.9
871269205	XM_005110520.2	tr	A0A0G2JN52	A0A0G2JN52_HUMAN	46.94	49	23	1	317	454	6	54	4e-04	42.7
871269211	XM_013089236.1	sp	Q8NDI1	EHBP1_HUMAN	60.00	175	69	1	191	712	1057	1231	1e-53	193
871269222	XM_013089238.1	sp	Q3ZAQ7	VMA21_HUMAN	50.00	82	41	0	169	414	20	101	7e-11	63.2
871269219	XM_013089237.1	sp	Q6P2P2	ANM9_HUMAN	34.32	338	199	6	834	1805	111	439	6e-48	187
871269233	XM_005110527.2	sp	P10619	PPGB_HUMAN	48.44	450	206	6	560	1852	33	475	1e-133	408
871269216	XM_005110530.2	sp	P17900	SAP3_HUMAN	35.15	165	97	3	237	704	27	190	7e-31	118
871269225	XM_005110531.2	sp	Q9NWB6	ARGL1_HUMAN	69.92	133	40	0	530	928	137	269	5e-17	84.3
871269247	XM_013089241.1	sp	Q2TAA2	IAH1_HUMAN	48.93	233	114	5	121	813	4	233	3e-57	197
871269250	XM_013089242.1	sp	Q2TAA2	IAH1_HUMAN	48.93	233	114	5	129	821	4	233	1e-57	198
871269244	XM_013089239.1	sp	Q2TAA2	IAH1_HUMAN	48.93	233	114	5	91	783	4	233	1e-57	198
871269238	XM_005110535.2	tr	H0YCC8	H0YCC8_HUMAN	47.27	55	29	0	7	171	132	186	8e-11	61.2
871269238	XM_005110535.2	tr	H0YCC8	H0YCC8_HUMAN	46.51	43	22	1	16	144	43	84	0.001	40.8
871269258	XM_005110538.2	sp	Q9NW08	RPC2_HUMAN	74.46	1112	280	2	123	3449	23	1133	0.0	1746
871269260	XM_005110539.2	sp	Q9NW08	RPC2_HUMAN	73.96	1129	290	2	190	3567	6	1133	0.0	1759
871269265	XM_013089245.1	sp	O95822	DCMC_HUMAN	39.63	482	227	7	294	1730	64	484	6e-108	353
871269268	XM_013089246.1	sp	O95822	DCMC_HUMAN	39.63	482	227	7	399	1835	64	484	8e-108	353
871269279	XM_005110537.2	sp	Q86YH6	DLP1_HUMAN	47.85	349	176	5	411	1445	50	396	9e-95	313
871269274	XM_005110536.2	sp	Q86YH6	DLP1_HUMAN	47.85	349	176	5	414	1448	50	396	6e-95	313
871269276	XM_013089248.1	sp	Q86YH6	DLP1_HUMAN	47.85	349	176	5	424	1458	50	396	1e-94	313
871269262	XM_013089244.1	sp	O95822	DCMC_HUMAN	39.63	482	227	7	294	1730	64	484	3e-108	353
871269271	XM_013089247.1	sp	O95822	DCMC_HUMAN	39.54	483	228	7	97	1536	63	484	2e-107	350
871269255	XM_013089243.1	sp	Q9Y5Y6	ST14_HUMAN	25.93	135	64	7	51	383	402	524	7e-04	39.3
871269286	XM_005110542.2	tr	F8VQQ4	F8VQQ4_HUMAN	84.47	206	32	0	13	630	1	206	7e-110	325
871269284	XM_005110543.2	sp	P78371	TCPB_HUMAN	78.68	530	113	0	88	1677	4	533	0.0	832
524911486	XM_005110549.1	sp	P50553	ASCL1_HUMAN	45.00	100	49	2	259	558	81	174	2e-12	67.0
871269302	XM_005110557.2	sp	Q5VY43	PEAR1_HUMAN	38.55	83	48	3	2023	2271	131	210	2e-05	49.7
871269302	XM_005110557.2	sp	Q5VY43	PEAR1_HUMAN	34.52	84	50	3	2011	2259	602	681	2e-04	46.2
871269302	XM_005110557.2	sp	Q5VY43	PEAR1_HUMAN	32.24	152	72	8	1849	2259	200	335	6e-04	44.7
524911506	XM_005110559.1	sp	O96006	ZBED1_HUMAN	24.20	467	302	12	16	1296	196	650	3e-34	137
871269292	XM_013089249.1	sp	Q9P272	TRM9B_HUMAN	53.21	156	73	0	1721	2188	7	162	1e-51	193
871269292	XM_013089249.1	sp	Q9P272	TRM9B_HUMAN	55.81	43	19	0	6065	6193	408	450	2e-07	57.0
871269290	XM_005110554.2	sp	Q9P272	TRM9B_HUMAN	53.21	156	73	0	1900	2367	7	162	1e-51	193
871269290	XM_005110554.2	sp	Q9P272	TRM9B_HUMAN	55.81	43	19	0	6244	6372	408	450	2e-07	57.0
524911494	XM_005110553.1	sp	Q9P272	TRM9B_HUMAN	53.21	156	73	0	1608	2075	7	162	1e-51	193
524911494	XM_005110553.1	sp	Q9P272	TRM9B_HUMAN	55.81	43	19	0	5952	6080	408	450	2e-07	57.0
524911498	XM_005110555.1	tr	E9PHW9	E9PHW9_HUMAN	22.37	228	126	5	294	857	456	672	5e-06	52.0
871269317	XM_013089252.1	sp	Q5UCC4	EMC10_HUMAN	35.36	181	111	4	102	635	50	227	2e-29	114
871269329	XM_005110560.2	sp	P09234	RU1C_HUMAN	82.26	62	11	0	135	320	1	62	2e-30	117
871269312	XM_005110565.2	sp	Q6NUS6	TECT3_HUMAN	31.10	209	123	10	209	805	89	286	1e-19	90.5
524911510	XM_005110561.1	sp	Q6NUS6	TECT3_HUMAN	28.20	305	170	12	140	1039	313	573	2e-23	105
524911512	XM_005110562.1	sp	Q9HAP6	LIN7B_HUMAN	80.93	194	37	0	21	602	1	194	1e-101	301
871269324	XM_013089254.1	sp	Q4LDE5	SVEP1_HUMAN	33.77	154	85	5	208	633	83	231	6e-12	70.9
871269320	XM_013089253.1	sp	Q9BT04	FUZZY_HUMAN	44.14	290	154	4	202	1056	10	296	2e-58	204
871269346	XM_013089257.1	sp	Q8NCG5	CHST4_HUMAN	23.92	347	196	8	445	1320	38	371	4e-20	93.6
871269367	XM_005110569.2	sp	Q9NYT6	ZN226_HUMAN	48.69	421	212	3	2423	3685	360	776	2e-127	417
871269367	XM_005110569.2	sp	Q9NYT6	ZN226_HUMAN	42.21	507	269	8	2195	3685	228	720	1e-116	387
871269367	XM_005110569.2	sp	Q9NYT6	ZN226_HUMAN	46.31	406	202	4	2399	3616	410	799	3e-109	367
871269367	XM_005110569.2	sp	Q9NYT6	ZN226_HUMAN	35.56	284	125	4	2999	3685	216	496	5e-41	164
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	49.89	459	221	4	4430	5806	332	781	4e-128	426
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	47.15	473	241	5	4400	5812	262	727	7e-122	407
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	50.25	404	197	2	4478	5689	399	798	1e-112	381
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	48.33	300	146	2	2477	3355	305	602	2e-77	278
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	51.70	265	128	0	4463	5257	534	798	4e-76	274
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	54.58	240	107	1	2654	3373	399	636	1e-74	270
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	54.15	253	111	2	2657	3406	484	734	1e-73	267
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	52.61	249	113	2	2642	3379	423	669	4e-73	265
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	46.05	304	150	4	2528	3412	270	568	7e-72	261
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	53.60	250	111	2	2666	3406	515	762	8e-72	261
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	45.82	299	125	4	2564	3355	502	798	3e-71	259
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	39.66	416	169	6	4784	5809	207	614	5e-70	256
871269340	XM_005110570.2	sp	Q86WZ6	ZN227_HUMAN	48.09	183	95	0	4457	5005	616	798	9e-43	171
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	51.45	655	286	3	1302	3182	481	1131	0.0	630
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	52.31	627	295	2	1302	3182	313	935	0.0	625
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	50.84	651	288	3	1314	3182	261	907	0.0	611
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	52.17	623	294	2	1320	3188	235	853	0.0	609
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	51.53	621	297	2	1320	3182	207	823	0.0	602
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	51.91	601	286	1	1290	3092	561	1158	0.0	598
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	50.41	609	298	2	1356	3182	191	795	0.0	570
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	46.19	578	282	3	1524	3182	166	739	2e-145	473
871269351	XM_013089258.1	sp	Q05481	ZNF91_HUMAN	54.92	122	55	0	1287	1652	1036	1157	2e-29	128
871269370	XM_013089261.1	sp	Q9Y4P1	ATG4B_HUMAN	52.99	351	144	5	435	1478	1	333	1e-113	349
871269365	XM_005110576.2	sp	Q8WY91	THAP4_HUMAN	42.94	177	94	5	1976	2497	403	575	1e-27	121
871269362	XM_013089260.1	sp	Q13042	CDC16_HUMAN	59.85	533	191	7	1554	3110	1	524	0.0	657
871269359	XM_013089259.1	sp	Q9Y4A0	JERKL_HUMAN	25.00	256	162	9	1941	2672	121	358	8e-07	54.3
871269373	XM_005110586.2	sp	Q687X5	STEA4_HUMAN	37.20	465	262	10	370	1734	13	457	4e-84	280
871269343	XM_013089256.1	tr	I3L4X2	I3L4X2_HUMAN	70.30	101	29	1	877	1179	1341	1440	4e-35	146
871269343	XM_013089256.1	tr	I3L4X2	I3L4X2_HUMAN	61.90	63	23	1	154	342	1232	1293	5e-15	81.3
871269356	XM_005110580.2	tr	H7C1M2	H7C1M2_HUMAN	45.08	386	174	9	1917	3056	1088	1441	2e-70	258
871269381	XM_013089264.1	sp	Q96P66	GP101_HUMAN	25.92	382	232	11	164	1234	29	384	4e-22	102
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	38.10	2604	1459	51	3887	11413	267	2812	0.0	1614
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	31.90	1903	1134	44	8174	13573	2548	4391	0.0	879
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	27.72	552	364	14	8171	9778	3126	3658	4e-55	216
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	27.21	577	379	16	9779	11419	1674	2239	4e-41	170
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	27.87	348	155	12	3047	3916	199	508	3e-21	104
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	33.50	206	76	5	2495	2929	198	403	1e-20	102
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	31.07	206	81	5	2606	3040	199	404	8e-20	100
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	31.60	212	85	4	2363	2818	192	403	1e-18	96.3
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	31.42	226	94	6	2714	3208	199	424	4e-18	94.4
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	42.62	122	60	3	1670	2014	285	403	5e-18	94.4
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	33.33	228	131	7	2090	2710	176	403	8e-18	93.6
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	33.65	211	115	9	2027	2602	199	403	9e-18	93.2
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	31.72	227	101	8	1667	2185	198	424	1e-17	93.2
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	31.43	210	115	6	1790	2347	196	400	1e-15	86.3
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	30.37	191	117	6	581	1135	54	234	6e-12	74.3
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	43.02	86	46	2	1649	1903	320	403	2e-11	72.8
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	43.59	78	43	1	3641	3874	3582	3658	7e-10	67.4
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	23.03	469	285	14	3641	4960	3306	3727	1e-09	66.2
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	25.16	306	180	9	3653	4558	1783	2043	5e-09	64.3
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	36.67	90	57	0	3644	3913	1874	1963	3e-08	61.6
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	22.65	340	207	11	3653	4651	3033	3323	4e-08	61.6
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	36.36	88	55	1	3644	3907	3220	3306	5e-08	61.2
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	22.15	298	174	10	3683	4540	2072	2323	2e-05	52.4
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	21.36	323	196	11	3641	4573	1963	2239	2e-05	52.4
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	31.58	76	51	1	3650	3877	2447	2521	8e-05	50.4
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	34.33	67	34	1	4169	4369	199	255	9e-05	50.4
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	32.56	86	56	2	3650	3904	2837	2921	1e-04	49.7
871269384	XM_013089265.1	sp	P98160	PGBM_HUMAN	32.91	79	51	2	3683	3916	2748	2825	7e-04	47.4
871269403	XM_005110590.2	sp	O96008	TOM40_HUMAN	50.71	280	133	2	1507	2346	79	353	1e-81	276
871269410	XM_013089270.1	tr	A0A1B0GV25	A0A1B0GV25_HUMAN	30.90	233	149	5	324	995	9	238	6e-31	125
524911573	XM_005110591.1	sp	O75312	ZPR1_HUMAN	57.11	436	171	4	211	1512	31	452	8e-166	493
871269405	XM_005110592.2	sp	Q15102	PA1B3_HUMAN	55.45	202	88	2	229	834	6	205	7e-78	243
871269396	XM_013089268.1	sp	O00748	EST2_HUMAN	29.64	577	331	22	182	1822	17	548	2e-48	181
871269417	XM_013089272.1	sp	Q14117	DPYS_HUMAN	58.96	519	203	4	292	1821	2	519	0.0	643
871269428	XM_005110597.2	sp	Q14117	DPYS_HUMAN	63.77	494	175	1	634	2103	7	500	0.0	684
871269430	XM_005110598.2	sp	Q6N075	MFSD5_HUMAN	43.37	445	240	3	169	1470	1	444	3e-104	343
871269423	XM_005110600.2	sp	Q8NBR6	MINY2_HUMAN	58.73	332	123	4	2938	3933	240	557	6e-111	367
871269420	XM_013089273.1	sp	Q8NBR6	MINY2_HUMAN	58.73	332	123	4	2938	3933	240	557	1e-110	367
871269413	XM_013089271.1	sp	Q06330	SUH_HUMAN	81.86	463	76	4	278	1648	15	475	0.0	761
871269433	XM_013089274.1	tr	Q38LG0	Q38LG0_HUMAN	26.54	373	258	9	332	1417	64	431	5e-30	123
871269447	XM_013089278.1	sp	Q8NHP8	PLBL2_HUMAN	48.45	516	241	11	465	1985	82	581	5e-151	479
871269436	XM_013089275.1	sp	P30532	ACHA5_HUMAN	27.37	274	177	7	73	882	212	467	1e-16	80.9
871269444	XM_013089277.1	sp	Q9H3U7	SMOC2_HUMAN	35.75	207	117	4	1373	1948	210	415	1e-27	118
871269444	XM_013089277.1	sp	Q9H3U7	SMOC2_HUMAN	47.71	109	54	2	488	808	40	147	1e-25	111
871269444	XM_013089277.1	sp	Q9H3U7	SMOC2_HUMAN	34.98	203	122	5	629	1210	214	415	1e-18	90.1
871269444	XM_013089277.1	sp	Q9H3U7	SMOC2_HUMAN	50.00	46	21	2	1451	1585	109	153	7e-05	47.0
871269441	XM_013089276.1	sp	Q9H3U7	SMOC2_HUMAN	35.75	207	117	4	1406	1981	210	415	1e-27	117
871269441	XM_013089276.1	sp	Q9H3U7	SMOC2_HUMAN	47.71	109	54	2	488	808	40	147	1e-25	111
871269441	XM_013089276.1	sp	Q9H3U7	SMOC2_HUMAN	34.98	203	122	5	629	1210	214	415	2e-18	89.7
871269441	XM_013089276.1	sp	Q9H3U7	SMOC2_HUMAN	50.00	46	21	2	1484	1618	109	153	7e-05	47.0
871269465	XM_005110607.2	sp	Q5I0G3	MDH1B_HUMAN	39.19	467	277	5	30	1430	1	460	2e-106	333
871269468	XM_005110608.2	sp	Q92887	MRP2_HUMAN	37.95	498	296	6	3442	4920	1032	1521	6e-94	337
871269468	XM_005110608.2	sp	Q92887	MRP2_HUMAN	50.76	197	95	1	1924	2514	642	836	3e-39	161
871269468	XM_005110608.2	sp	Q92887	MRP2_HUMAN	22.02	218	153	3	4252	4896	637	840	3e-09	63.2
871269468	XM_005110608.2	sp	Q92887	MRP2_HUMAN	21.24	226	176	1	937	1608	392	617	1e-07	57.8
871269455	XM_013089280.1	sp	Q5T4D3	TMTC4_HUMAN	46.96	741	338	12	307	2493	37	734	0.0	560
871269458	XM_013089281.1	sp	Q96PY5	FMNL2_HUMAN	24.22	223	141	7	171	797	184	392	2e-05	47.4
871269462	XM_013089282.1	sp	O00370	LORF2_HUMAN	23.33	330	228	10	859	1806	452	770	4e-13	74.7
871269471	XM_005110613.2	tr	A0A1B0GV25	A0A1B0GV25_HUMAN	31.91	282	158	2	174	920	5	285	2e-39	147
524911623	XM_005110616.1	sp	P49643	PRI2_HUMAN	27.60	366	223	8	184	1260	98	428	3e-21	99.8
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	30.00	190	126	3	3	560	1908	2094	2e-29	118
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	33.16	187	122	2	3	563	2720	2903	1e-27	112
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	34.04	188	120	3	3	566	2443	2626	1e-26	110
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	32.12	193	128	2	3	581	1850	2039	2e-26	109
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	32.80	189	124	2	3	569	2778	2963	2e-26	109
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	34.20	193	121	6	3	572	2207	2396	3e-26	108
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	34.24	184	118	2	3	554	1792	1972	7e-25	104
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	33.70	181	117	2	3	545	2836	3013	1e-24	104
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	33.33	189	116	6	3	554	2149	2332	1e-22	98.2
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	33.51	191	121	4	3	566	2384	2571	1e-22	97.8
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	32.50	160	104	2	75	554	2918	3073	8e-22	95.9
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	31.36	169	113	2	60	566	2681	2846	1e-19	89.0
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	29.50	200	131	5	3	587	2952	3146	2e-19	89.0
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	29.18	233	115	5	3	563	2559	2787	4e-19	87.8
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	27.14	210	109	3	60	566	1712	1918	4e-18	84.7
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	28.73	181	122	5	33	563	2099	2276	1e-17	83.6
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	27.18	206	106	3	51	545	1651	1853	1e-17	83.6
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	28.80	191	130	2	27	587	3017	3205	2e-16	79.3
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	31.15	183	123	3	3	551	3244	3423	2e-16	79.3
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	27.42	186	130	3	3	554	3184	3366	2e-15	76.3
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	28.14	167	116	3	3	500	3302	3465	7e-15	74.7
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	26.55	177	123	3	3	512	378	554	1e-12	67.4
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	30.51	118	78	3	189	539	1639	1753	8e-10	58.9
871269489	XM_013089287.1	tr	A0A0A0MSD0	A0A0A0MSD0_HUMAN	25.17	143	102	3	123	545	3166	3305	9e-09	55.5
871269497	XM_005110619.2	sp	Q9BSD7	NTPCR_HUMAN	54.19	155	68	1	228	692	9	160	7e-46	162
871269495	XM_005110617.2	sp	Q9BSD7	NTPCR_HUMAN	54.60	163	71	1	369	857	1	160	3e-50	175
871269510	XM_013089291.1	sp	O60942	MCE1_HUMAN	54.55	55	25	0	336	500	6	60	3e-12	67.4
871269502	XM_013089289.1	sp	O43909	EXTL3_HUMAN	47.91	931	414	14	800	3550	46	919	0.0	793
871269505	XM_013089290.1	tr	E9PGE5	E9PGE5_HUMAN	47.22	216	97	2	193	789	347	562	5e-53	184
871269521	XM_013089294.1	sp	Q96KM6	Z512B_HUMAN	25.40	252	150	6	4	738	258	478	1e-07	53.5
871269521	XM_013089294.1	sp	Q96KM6	Z512B_HUMAN	33.33	63	42	0	4	192	210	272	3e-04	43.1
871269524	XM_013089295.1	tr	E9PAL5	E9PAL5_HUMAN	24.68	393	230	12	909	1976	439	802	7e-15	80.9
871269524	XM_013089295.1	tr	E9PAL5	E9PAL5_HUMAN	23.20	388	269	11	888	1982	613	994	7e-12	70.9
871269524	XM_013089295.1	tr	E9PAL5	E9PAL5_HUMAN	29.27	82	58	0	84	329	618	699	3e-06	52.8
871269524	XM_013089295.1	tr	E9PAL5	E9PAL5_HUMAN	23.38	201	121	5	894	1427	997	1187	1e-04	47.4
871269524	XM_013089295.1	tr	E9PAL5	E9PAL5_HUMAN	19.40	268	176	8	876	1568	13	277	6e-04	45.1
871269566	XM_005110627.2	tr	E9PIS9	E9PIS9_HUMAN	38.20	89	49	2	125	391	1	83	3e-12	67.0
871269556	XM_013089305.1	sp	Q9BTZ2	DHRS4_HUMAN	35.16	256	150	8	159	914	30	273	8e-27	108
871269553	XM_013089304.1	sp	Q9BTZ2	DHRS4_HUMAN	35.16	256	150	8	62	817	30	273	6e-27	108
871269547	XM_013089302.1	sp	Q9P2L0	WDR35_HUMAN	65.50	1226	360	9	72	3698	1	1180	0.0	1664
871269561	XM_005110628.2	sp	Q8NBS9	TXND5_HUMAN	44.04	386	203	8	86	1234	57	432	7e-99	319
871269578	XM_013089309.1	sp	Q8N6M0	OTU6B_HUMAN	51.25	160	78	0	736	1215	126	285	5e-46	172
871269574	XM_005110638.2	sp	Q15046	SYK_HUMAN	64.59	562	190	3	242	1903	19	579	0.0	746
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	78.30	106	23	0	1588	1905	388	493	4e-50	195
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	75.27	93	22	1	307	585	134	225	5e-38	156
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	54.84	124	50	2	3460	3813	772	895	7e-31	133
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	46.99	83	41	1	310	558	396	475	1e-15	84.3
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	63.46	52	19	0	361	516	772	823	6e-14	78.6
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	65.31	49	17	0	1663	1809	775	823	1e-13	77.8
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	59.62	52	21	0	3460	3615	151	202	3e-13	76.3
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	56.86	51	22	0	3463	3615	411	461	5e-13	75.5
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	53.12	64	30	0	1660	1851	153	216	1e-12	73.9
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	53.85	52	24	0	2680	2835	413	464	2e-12	73.6
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	63.27	49	18	0	2680	2826	775	823	1e-11	70.9
871269572	XM_005110644.2	tr	A0A087WXW6	A0A087WXW6_HUMAN	55.10	49	22	0	2680	2826	154	202	1e-09	64.7
871269589	XM_013089311.1	sp	Q7Z4T9	CFA91_HUMAN	54.39	741	317	6	164	2383	32	752	0.0	686
871269586	XM_005110645.2	tr	C9JUF9	C9JUF9_HUMAN	32.14	84	53	3	26	277	242	321	1e-05	47.4
871269581	XM_013089310.1	sp	P15085	CBPA1_HUMAN	30.80	250	162	8	158	892	19	262	1e-28	115
871269598	XM_013089314.1	sp	P51798	CLCN7_HUMAN	43.76	729	390	12	2960	5125	82	797	3e-165	537
871269601	XM_005110650.2	sp	Q8WWY3	PRP31_HUMAN	66.59	446	147	2	256	1590	45	489	0.0	536
871269611	XM_005110651.2	sp	Q9NW07	ZN358_HUMAN	36.46	181	103	6	1946	2479	170	341	7e-26	115
871269611	XM_005110651.2	sp	Q9NW07	ZN358_HUMAN	33.54	161	103	3	1988	2464	235	393	6e-22	102
871269611	XM_005110651.2	sp	Q9NW07	ZN358_HUMAN	33.82	136	86	3	2066	2467	149	282	1e-14	79.3
871269611	XM_005110651.2	sp	Q9NW07	ZN358_HUMAN	35.38	65	37	1	1949	2143	339	398	6e-05	48.5
871269613	XM_013089317.1	sp	Q9NW07	ZN358_HUMAN	36.46	181	103	6	1843	2376	170	341	6e-26	115
871269613	XM_013089317.1	sp	Q9NW07	ZN358_HUMAN	33.54	161	103	3	1885	2361	235	393	5e-22	102
871269613	XM_013089317.1	sp	Q9NW07	ZN358_HUMAN	33.82	136	86	3	1963	2364	149	282	1e-14	79.3
871269613	XM_013089317.1	sp	Q9NW07	ZN358_HUMAN	35.38	65	37	1	1846	2040	339	398	6e-05	48.5
871269608	XM_013089316.1	sp	Q92959	SO2A1_HUMAN	31.48	594	345	19	1890	3587	49	608	2e-54	204
871269616	XM_005110652.2	sp	O43614	OX2R_HUMAN	26.61	233	156	9	708	1382	63	288	3e-11	68.2
871269605	XM_013089315.1	sp	P02545	LMNA_HUMAN	25.92	517	308	12	932	2365	31	511	1e-28	124
871269603	XM_005110653.2	sp	Q9H444	CHM4B_HUMAN	63.51	222	77	2	187	843	1	221	7e-64	219
871269621	XM_013089319.1	sp	Q8IZJ6	TDH_HUMAN	58.22	213	82	5	388	1020	4	211	6e-70	233
871269618	XM_013089318.1	tr	A0A0C4DG40	A0A0C4DG40_HUMAN	29.12	182	122	5	2106	2633	7714	7894	7e-10	64.3
871269630	XM_005110658.2	sp	O95238	SPDEF_HUMAN	69.77	86	26	0	2430	2687	247	332	1e-32	133
871269630	XM_005110658.2	sp	O95238	SPDEF_HUMAN	30.38	79	54	1	1842	2075	134	212	4e-06	52.0
871269632	XM_005110659.2	sp	O95238	SPDEF_HUMAN	69.77	86	26	0	2421	2678	247	332	1e-32	133
871269632	XM_005110659.2	sp	O95238	SPDEF_HUMAN	30.38	79	54	1	1833	2066	134	212	4e-06	52.0
871269635	XM_013089321.1	tr	F6U0I4	F6U0I4_HUMAN	55.99	568	235	6	451	2139	105	662	0.0	686
871269655	XM_013089325.1	sp	Q9UBN7	HDAC6_HUMAN	43.68	728	373	7	187	2364	67	759	0.0	582
